timestep	temperature	potential_energy	kinetic_energy	bond_harmonic_energy	pppm_energy	pair_lj_energy	angle_harmonic_energy	volume	pressure
106900	3.386219586	-42348.30888	30470.89694	8008.242742	-129650.861	-4703.053155	3453.581552	397.3101171	-4.730660237
107000	3.287630633	-41710.20804	29583.74425	7752.048873	-129659.5773	-5032.712826	3732.859468	394.5413721	-1.980947263
107100	3.241238755	-41306.20734	29166.28693	8064.170299	-129652.4158	-4941.617772	3754.24089	391.7408345	-25.56131825
107200	3.202106425	-41053.7977	28814.15467	8001.072444	-129650.093	-5463.914965	3818.378314	388.9255607	-3.96422348
107300	3.283488638	-42208.54461	29546.47251	7776.313695	-129650.1775	-5030.854007	3645.140702	386.0932361	0.4301755921
107400	3.269030874	-42419.19807	29416.37432	8064.889945	-129656.1865	-4684.542803	3798.613044	383.2344849	-6.50543822
107500	3.198227454	-41610.50195	28779.24975	8154.28089	-129657.5787	-5421.147984	3603.030211	380.3521532	-8.336533868
107600	3.215798078	-41767.14459	28937.35901	7967.911927	-129636.5558	-4564.53086	3776.582878	377.4192407	0.7335249893
107700	3.237028336	-42017.6421	29128.39948	8034.185405	-129634.2877	-5111.410259	3522.740534	374.4590245	-9.378661839
107800	3.267597301	-42587.44933	29403.47431	7860.397031	-129630.8477	-5215.18893	3521.803716	371.4654026	-0.8775833192
107900	3.230630967	-41460.2221	29070.83275	7806.323346	-129646.6216	-5427.897513	3803.853723	368.4345614	-9.182167949
108000	3.271226401	-42057.39651	29436.13077	8196.62346	-129648.8382	-5056.749133	3739.029649	365.3808486	-7.675279817
108100	3.323146301	-42650.83777	29903.33199	7829.447448	-129641.9243	-5168.300627	3710.518494	362.3252136	23.72196092
108200	3.310389758	-42256.71799	29788.54224	7808.778731	-129650.5248	-5631.965978	3811.409316	359.269816	-5.566268884
108300	3.369188172	-42560.21441	30317.63977	7745.657039	-129653.3204	-5458.23079	3595.162488	356.2124452	3.249414278
108400	3.310451002	-42375.63967	29789.09334	8102.298285	-129651.565	-5694.556219	3860.662745	353.1621477	-15.21581098
108500	3.31526773	-41780.31424	29832.43667	8143.486829	-129657.7266	-5315.055824	3748.287459	350.1155132	2.683648751
108600	3.344802396	-42304.8122	30098.20436	7954.075223	-129665.9226	-5529.712959	3573.322209	347.0783042	15.74212384
108700	3.309486254	-42157.61806	29780.41206	8102.855808	-129660.3202	-5552.515488	3710.266657	344.0428262	-12.28077928
108800	3.331493215	-42555.9581	29978.4417	7719.10131	-129670.0388	-5202.785873	3870.19395	340.9985983	-6.006046342
108900	3.359844047	-42658.44697	30233.55666	7982.147726	-129653.2583	-5548.331493	3660.237641	337.9464208	-0.8577391372
109000	3.299060373	-42020.77686	29686.59477	7984.881802	-129668.5779	-5433.031091	3796.56823	334.8829361	18.31499467
109100	3.295273328	-42226.46939	29652.51704	8156.883148	-129645.4991	-5410.609028	3693.481782	331.8282106	-21.60014416
109200	3.325859411	-42771.65027	29927.74591	7920.284271	-129661.182	-5493.838158	3743.353285	328.7697912	7.568061224
109300	3.274768884	-42651.44474	29468.00781	7966.780463	-129641.4226	-5483.331391	3716.342599	325.7053044	7.814039301
109400	3.376058864	-43004.29006	30379.46569	7990.316212	-129633.7638	-5289.836751	3495.707963	322.6410827	12.12034146
109500	3.314780945	-42869.7348	29828.05633	7949.318064	-129657.054	-5741.412245	3598.507383	319.605235	-5.088078339
109600	3.287115031	-43658.2242	29579.10461	7805.6957	-129660.087	-5972.537951	3620.072111	316.576209	-11.03759937
109700	3.281357335	-43510.07554	29527.29398	7802.764177	-129670.0643	-5823.748259	3745.392459	313.543978	-8.452505754
109800	3.355023887	-44239.54317	30190.18245	7621.153425	-129642.5574	-5418.392667	3734.867397	310.5123741	8.100460553
109900	3.278376553	-44056.2993	29500.47141	7936.853469	-129642.5447	-5189.075644	3585.005121	307.4857153	9.133519002
110000	3.304923199	-44090.05486	29739.35141	7846.764039	-129654.9977	-5827.227645	3926.870822	304.4718805	-6.929061427
110100	3.278691688	-43916.38254	29503.30715	7931.883923	-129659.5494	-6000.053717	3834.960069	301.4668979	-12.56490271
110200	3.300617195	-44523.1187	29700.60383	7862.343697	-129673.2094	-6254.381941	3498.007008	298.4725988	-15.67122348
110300	3.336279325	-44754.76056	30021.50951	7638.133181	-129663.3669	-5760.135836	3523.585504	295.4885399	13.88928854
110400	3.241481408	-43822.15896	29168.47045	7761.68962	-129649.5358	-6325.671004	3667.000318	292.5280127	-12.8874647
110500	3.273754797	-45219.71601	29458.88254	7845.259111	-129656.1294	-5535.45338	3586.304042	289.5760782	-0.848198806
110600	3.270937887	-45254.77216	29433.53457	7505.986133	-129650.8152	-6235.54077	3442.947715	286.6388401	12.45078407
110700	3.264068217	-45122.82123	29371.71785	7526.209127	-129667.855	-6187.957159	3534.150861	283.7065379	-1.737454103
110800	3.235442973	-44987.77976	29114.13359	7812.597166	-129650.69	-6054.97086	3622.675071	280.7796987	0.0739929389
110900	3.25848375	-45598.78711	29321.46603	7653.217716	-129664.25	-5986.874291	3507.297178	277.8705157	4.077983109
111000	3.222215353	-44742.96712	28995.10485	7606.259384	-129668.0408	-6146.308701	3426.952414	274.9726867	-4.597466844
111100	3.231260467	-44859.65026	29076.49731	7832.053351	-129655.6903	-5622.817741	3695.054282	272.0777187	17.75651685
111200	3.261727591	-45518.74915	29350.65573	7795.269183	-129667.2073	-6050.639828	3733.402815	269.210627	-4.634230966
111300	3.272996094	-44888.00496	29452.05535	7826.857279	-129682.7852	-6114.575582	3589.345457	266.3613571	-1.770983316
111400	3.297315025	-45064.30452	29670.88925	7576.699811	-129666.9958	-6002.554239	3799.871449	263.5349404	4.127687296
111500	3.329858609	-45220.65518	29963.73269	7925.811665	-129663.8395	-6022.001474	3588.433463	260.7339573	-19.89856369
111600	3.30452308	-45616.54459	29735.75093	7627.061739	-129668.6964	-5772.208801	3617.703513	257.960571	0.3051077358
111700	3.271793078	-45275.74231	29441.23001	7842.118855	-129671.4468	-6590.886223	3678.592437	255.1996831	-10.17793126
111800	3.283212185	-45018.72909	29543.98484	7682.939595	-129673.8049	-6499.96495	3822.638938	252.4444084	-20.12685581
111900	3.316214119	-45321.60335	29840.95275	7763.284597	-129660.2442	-6320.437717	3526.745669	249.7011711	-5.544405591
112000	3.277765481	-45442.48816	29494.97268	7920.710135	-129677.9051	-6340.842518	3647.537574	246.9805348	-24.28766801
112100	3.299351912	-45784.81453	29689.21818	7582.962449	-129678.8358	-6526.230034	3545.573659	244.2734563	-15.12648717
112200	3.27686818	-45053.96102	29486.89832	8073.551245	-129660.3225	-6102.779537	3578.940859	241.5767847	-6.579663816
112300	3.327416783	-45586.2774	29941.75992	7676.46116	-129665.9367	-6533.351665	3572.926955	238.9058117	-0.5492440175
112400	3.288183068	-44621.01662	29588.71534	8011.018015	-129674.4531	-6556.017504	3640.662172	236.2535728	-4.909667108
112500	3.30521853	-45332.63601	29742.00894	7942.560592	-129685.7713	-6225.426129	3588.360588	233.6162552	-20.36786554
112600	3.276179493	-45236.45977	29480.70117	7770.18891	-129651.7448	-6062.005957	3895.898451	230.986293	7.226091746
112700	3.33356747	-45651.18628	29997.10688	7595.270304	-129674.7119	-6680.443088	3428.917621	228.3634223	0.3148438071
112800	3.27124578	-44447.08841	29436.30515	8071.289244	-129649.0877	-6410.516	3659.442576	225.7485646	10.87740781
112900	3.343906172	-45027.97727	30090.13969	7900.171321	-129673.1241	-6979.200534	3699.541726	223.1567991	-10.95753418
113000	3.299257859	-44822.83864	29688.37184	7664.76108	-129669.6943	-6087.080385	3767.252171	220.5913057	15.0619947
113100	3.294143229	-45220.00355	29642.34785	7621.036709	-129670.4071	-6437.196118	3717.489611	218.0494037	8.578106544
113200	3.307456437	-45154.45541	29762.14675	8039.503937	-129669.8256	-6914.114397	3534.291906	215.5288679	-25.63302128
113300	3.324000105	-45718.74608	29911.01494	7967.347237	-129654.5936	-6567.877171	3491.026224	213.0286343	1.866636176
113400	3.308554675	-45744.38864	29772.02924	7847.705685	-129663.6778	-6436.21212	3667.322215	210.5505719	8.043926164
113500	3.323775697	-45904.55873	29908.99561	7746.025936	-129671.3071	-7249.170767	3549.413356	208.0898933	4.733322294
113600	3.30525926	-45716.97874	29742.37545	8069.402769	-129654.0102	-6230.015571	3712.194527	205.6395059	12.48933119
113700	3.33255078	-46339.72829	29987.95819	7956.385586	-129668.848	-7459.465849	3876.862784	203.2194441	6.639851025
113800	3.306676434	-46700.55722	29755.12789	7862.657406	-129652.8711	-6827.003544	3414.424299	200.8174945	-16.32239386
113900	3.298564004	-46659.66432	29682.12819	7942.329526	-129683.7323	-6916.398738	3685.746255	198.4318821	13.85091244
114000	3.334705724	-47183.79382	30007.34946	7692.439992	-129670.5652	-7462.37955	3601.644402	196.0695404	9.782457249
114100	3.304326577	-46624.579	29733.9827	8140.865628	-129681.0306	-6818.769166	3754.111812	193.7295654	-21.533556
114200	3.331301016	-47331.80149	29976.71219	7657.334325	-129680.1094	-7295.655233	3497.966117	191.4215234	3.636185607
114300	3.315795898	-47230.80638	29837.18938	7887.614912	-129684.4667	-7176.160922	3674.077437	189.1386451	44.08609575
114400	3.338994003	-47735.76626	30045.93754	7765.675393	-129698.7523	-7515.167189	3544.60904	186.8853192	-2.381596534
114500	3.300829317	-47243.70099	29702.5126	7643.988121	-129680.3474	-7503.482827	3608.032832	184.6678799	21.20574326
114600	3.338483765	-48353.66036	30041.34616	7754.884065	-129675.0205	-7465.734339	3442.273337	182.4960124	15.78561501
114700	3.343019845	-48681.3109	30082.16407	7624.467681	-129687.6562	-7378.163805	3562.31343	180.3626644	7.610160743
114800	3.269015334	-48659.2086	29416.23448	7739.831145	-129686.365	-7594.980804	3651.521391	178.2725489	1.037430132
114900	3.276085268	-48508.78271	29479.85329	7996.539508	-129664.8	-7712.273645	3543.333935	176.2192123	-4.458114485
115000	3.276095633	-49335.56412	29479.94655	7545.620901	-129686.9058	-7816.281858	3771.645603	174.2004818	-5.955780185
115100	3.321892014	-49964.32445	29892.04528	7932.365067	-129670.542	-7668.735391	3464.702839	172.2153088	5.034552095
115200	3.296915929	-49649.35004	29667.29799	7463.592536	-129668.4921	-7380.720913	3625.060448	170.2678784	31.10623732
115300	3.353562133	-50670.50319	30177.02886	7522.554682	-129700.1927	-8297.953972	3593.864431	168.3713286	-10.68668359
115400	3.264382165	-49495.34714	29374.54291	7855.832822	-129684.6736	-8094.756143	3513.21415	166.5205642	36.32491273
115500	3.296552283	-50853.11895	29664.02572	7508.012279	-129688.0381	-7940.683451	3389.730996	164.7182217	32.4376567
115600	3.31646294	-51159.14425	29843.19176	7424.448943	-129686.9262	-7926.445437	3689.213884	162.9589655	13.68728374
115700	3.284809546	-51236.30698	29558.3587	7511.17003	-129679.4546	-8455.63245	3643.956644	161.2515801	44.84615343
115800	3.290678204	-51307.11022	29611.16782	7537.097061	-129693.5285	-8432.02067	3469.400674	159.5881939	-5.797286158
115900	3.230068383	-51058.34314	29065.77034	7584.999698	-129690.3413	-8534.816702	3575.402455	157.9748839	42.53555095
116000	3.309039	-51546.8158	29776.38745	7501.765989	-129690.104	-8742.309987	3606.492972	156.4037961	-19.52037091
116100	3.285705699	-52252.40421	29566.42273	7341.573622	-129692.9339	-8770.950925	3689.679133	154.88053	33.04361184
116200	3.310478407	-52609.99542	29789.33994	7420.470257	-129678.5333	-9055.75763	3618.877622	153.4077307	-19.65456052
116300	3.284991465	-52093.88105	29559.9957	7460.32373	-129698.5068	-9097.126361	3742.878797	151.983693	10.12507089
116400	3.240293769	-51957.31893	29157.78348	7613.027135	-129694.5307	-9000.128178	3537.091958	150.6149469	51.86541404
116500	3.362118246	-52959.56196	30254.02104	7390.794623	-129692.0408	-8411.817679	3496.518412	149.3074923	42.23000636
116600	3.299358073	-52398.66036	29689.27362	7436.145056	-129693.2915	-9219.516879	3609.701076	148.0677824	54.50667287
116700	3.268206394	-52212.85836	29408.95524	7450.732162	-129696.6412	-8815.85378	3459.241248	146.8928701	63.70559477
116800	3.288113819	-52623.65778	29588.0922	7501.615015	-129699.6804	-8688.859946	3555.934104	145.795474	74.77586209
116900	3.266846782	-53341.80508	29396.72077	7700.793495	-129699.1314	-9361.326368	3668.092414	144.7749107	38.14070989
117000	3.302203238	-52779.95152	29714.87584	7421.230962	-129691.0328	-9643.838596	3527.247542	143.8269291	28.13506114
117100	3.286063806	-53154.66169	29569.64516	7615.911889	-129692.2786	-9144.897772	3486.527846	142.9495394	57.79321003
117200	3.294288567	-53671.63306	29643.65567	7385.021189	-129710.3285	-9574.203669	3662.917188	142.1424375	105.6728183
117300	3.370589895	-54040.04515	30330.25317	7481.509675	-129700.6814	-9283.456972	3346.388465	141.4133433	41.41992332
117400	3.319620666	-52587.9516	29871.60656	7493.864835	-129697.7651	-9715.459876	3652.561036	140.7651576	74.49462906
117500	3.367599955	-53618.53394	30303.3482	7503.206309	-129703.3906	-9292.23884	3670.812393	140.1943201	119.5858768
117600	3.362545657	-53512.17318	30257.8671	7689.531149	-129688.8232	-9329.064393	3623.754037	139.7046818	69.71137086
117700	3.267441128	-53719.07998	29402.06899	7593.476535	-129704.5031	-9887.963041	3718.049545	139.3031685	88.7476812
117800	3.343735608	-54644.52198	30088.60487	7670.217153	-129704.6909	-9656.163005	3626.577011	138.9829063	78.53594094
117900	3.373007669	-54121.17886	30352.00951	7484.04352	-129694.7347	-9852.237799	3581.687543	138.7412681	61.84741999
118000	3.278486218	-53989.712	29501.45823	7486.541752	-129694.3732	-10025.8002	3730.659981	138.5803561	76.41961315
118100	3.311144415	-54690.29176	29795.33302	7688.108264	-129697.0801	-9381.143243	3500.025105	138.5024925	40.4763187
118200	3.286546821	-54258.42189	29573.99157	7487.358035	-129707.1006	-9580.720479	3552.718475	138.5103351	67.97436835
118300	3.321082126	-54918.73453	29884.75752	7525.965087	-129712.732	-9620.101616	3381.501497	138.5930243	95.90534933
118400	3.299372299	-54854.8869	29689.40163	7500.105228	-129708.5771	-9571.648602	3483.383268	138.7463725	46.57952936
118500	3.24603089	-54356.81249	29209.40896	7375.0321	-129707.5414	-10155.51617	3749.0556	138.9652042	48.37927578
118600	3.233083096	-54686.10661	29092.89824	7530.968412	-129697.8717	-10092.64569	3504.666287	139.239406	44.89005039
118700	3.290810831	-55086.3162	29612.36126	7645.034952	-129709.2034	-10145.18248	3477.550167	139.5726617	32.50001141
118800	3.267405523	-54755.39308	29401.7486	7632.350249	-129695.5677	-9291.500358	3503.127244	139.9711739	73.72874939
118900	3.260038998	-53747.44869	29335.46092	7488.770854	-129696.5387	-9669.948861	3624.594068	140.4441135	72.45027339
119000	3.267045019	-54654.30866	29398.5046	7373.398403	-129710.4694	-9338.302864	3769.704787	140.9869893	83.05602096
119100	3.210451152	-54552.20313	28889.24469	7492.846304	-129694.5364	-9977.988389	3610.556606	141.5998175	17.50313798
119200	3.310969908	-54395.67939	29793.76272	7830.826519	-129705.477	-9298.705737	3628.014566	142.2684521	70.45040752
119300	3.192903107	-53941.63873	28731.33861	7615.752055	-129704.1954	-9370.148907	3837.255279	142.992543	60.37727092
119400	3.305155138	-53715.73502	29741.43851	7652.008474	-129713.6509	-9322.401147	3754.71199	143.7618719	28.37465165
119500	3.266090966	-54050.85937	29389.91956	7620.644819	-129704.3714	-9320.181192	3738.428827	144.587678	29.32017288
119600	3.311724109	-53810.04518	29800.54939	7868.150798	-129710.9061	-9086.1568	3836.997556	145.457846	13.15386795
119700	3.270372728	-53506.26387	29428.449	7748.670657	-129698.9128	-8894.446465	3685.595515	146.3687562	31.25540613
119800	3.292110111	-52929.48944	29624.05284	7774.876322	-129692.4629	-9027.760878	3592.385884	147.32306	50.78401299
119900	3.293453559	-52926.82655	29636.14185	7808.297705	-129700.0043	-9085.715917	3772.14491	148.3183786	24.87056664
120000	3.265039339	-52028.68698	29380.45649	7947.801149	-129694.2545	-8875.520965	3797.540217	149.3480554	29.44512568
120100	3.255594962	-51367.67596	29295.47127	8174.057593	-129686.4278	-8952.556398	3765.977805	150.4151611	24.15943067
120200	3.287244227	-51356.96905	29580.26718	7961.588702	-129685.3889	-8998.82863	3896.338292	151.5137116	43.03314492
120300	3.297345495	-51000.58665	29671.16343	8290.805747	-129695.9585	-9067.20072	3849.122873	152.6475169	25.69774008
120400	3.355073836	-51103.45859	30190.63192	8541.200369	-129702.6228	-8792.980563	3708.376425	153.8048002	-46.40960222
120500	3.320482778	-50482.68238	29879.36428	8119.38021	-129679.4368	-9045.883188	3832.83266	154.9817157	14.26247029
120600	3.318845668	-50728.58614	29864.63274	8212.990661	-129710.0145	-8828.856632	4007.261923	156.1721004	14.66767861
120700	3.298586235	-50818.73024	29682.32824	8109.32687	-129694.5599	-8524.821814	3845.601822	157.3681572	6.072696272
120800	3.361181643	-50813.4493	30245.59302	8474.719347	-129691.9429	-8902.9261	3918.74748	158.5628409	-30.48410811
120900	3.328387661	-50066.42306	29950.49637	8205.470071	-129688.4375	-8720.48636	4062.46888	159.7579964	3.378344047
121000	3.332330516	-48789.08862	29985.97615	8180.858157	-129693.8411	-8106.097882	3819.416917	160.9603318	16.74800655
121100	3.337884556	-49479.204	30035.95418	8371.470591	-129696.2544	-8453.052104	3802.200386	162.1711337	-22.8945703
121200	3.388517885	-49890.95167	30491.57819	7988.096035	-129692.462	-8136.865409	3887.044722	163.3793661	50.2928244
121300	3.310379712	-49267.50783	29788.45184	8459.12031	-129698.3553	-8522.033665	3844.479191	164.5860682	19.23294704
121400	3.333253245	-48958.81858	29994.27932	8465.224352	-129685.7151	-7472.17418	3740.48689	165.7806327	3.143712609
121500	3.307679332	-49317.27899	29764.15247	8243.529807	-129695.3311	-8432.983082	4117.173489	166.9779316	10.10776694
